Ticker,Date,Open,High,Low,Close,Adjusted_close,Volume
MSFT,16/12/2022,248.55,249.84,243.51,244.69,242.5394,86101992
MSFT,19/12/2022,244.86,245.21,238.71,240.45,238.3367,29696439
MSFT,20/12/2022,239.4,242.91,238.42,241.8,239.6748,25150801
MSFT,21/12/2022,241.69,245.615,240.11,244.43,242.2817,23690609
MSFT,22/12/2022,241.255,241.99,233.87,238.19,236.0966,28651660
MSFT,23/12/2022,236.11,238.87,233.9428,238.73,236.6318,21206980
MSFT,27/12/2022,238.7,238.93,235.83,236.96,234.8774,16688650
MSFT,28/12/2022,236.89,239.72,234.17,234.53,232.4687,17457100
MSFT,29/12/2022,235.65,241.92,235.65,241.01,238.8918,19770689
MSFT,30/12/2022,238.21,239.96,236.66,239.82,237.7122,21938471
AMZN,03/01/2022,3351,3414.07,3323.21,3408.09,170.4045,63869139
AMZN,04/01/2022,3408.76,3428,3326.99,3350.44,167.522,70725159
AMZN,05/01/2022,3337.66,3342.525,3287.14,3287.14,164.357,64302719
AMZN,06/01/2022,3269.01,3296,3238.744,3265.08,163.254,51957779
AMZN,07/01/2022,3276.78,3304.865,3240.62,3251.08,162.554,46605899
AMZN,10/01/2022,3211.71,3233.23,3126.09,3229.72,161.486,87798299
AMZN,11/01/2022,3230,3327,3214.03,3307.24,165.362,62805579
AMZN,12/01/2022,3331.5,3337.56,3288.34,3304.14,165.207,50029119
AMZN,13/01/2022,3305.01,3324.43,3221.82,3224.28,161.214,52188299
AMZN,14/01/2022,3203,3245,3196.01,3242.76,162.138,45974859
AMZN,18/01/2022,3182.1,3194.69,3153.29,3178.35,158.9175,67441439
AMZN,19/01/2022,3175.24,3185,3125,3125.98,156.299,53241919
AMZN,20/01/2022,3135.32,3160,3027.02,3033.35,151.6675,71973319
AMZN,21/01/2022,2999,3018,2841.408,2852.86,142.643,163971438
AMZN,24/01/2022,2780,2898.9,2707.04,2890.88,144.544,156044738
AMZN,25/01/2022,2844.85,2872,2762.9,2799.72,139.986,90824659
AMZN,26/01/2022,2895,2903.695,2746.37,2777.45,138.8725,95601699
AMZN,27/01/2022,2816,2884.87,2787,2792.75,139.6375,77515799
AMZN,28/01/2022,2817.21,2879.96,2758.585,2879.56,143.978,74391979
AMZN,31/01/2022,2895,3007.21,2886.01,2991.47,149.5735,78307439
AMZN,01/02/2022,3000,3034.16,2952.555,3023.87,151.1935,59219839
AMZN,02/02/2022,3101.009,3101.5,2977.272,3012.25,150.6125,87329759
AMZN,03/02/2022,2834.75,2884.95,2766.66,2776.91,138.8455,225531397
AMZN,04/02/2022,3112.13,3224,3012.16,3152.79,157.6395,253455796
AMZN,07/02/2022,3170.4,3253.815,3145,3158.71,157.9355,102624379
AMZN,08/02/2022,3135.01,3235.85,3111.01,3228.27,161.4135,76040359
AMZN,09/02/2022,3257.47,3276.69,3205,3223.79,161.1895,68785599
AMZN,10/02/2022,3167,3214.33,3155,3180.07,159.0035,68268119
AMZN,11/02/2022,3162.69,3180,3054.675,3065.87,153.2935,77100439
AMZN,14/02/2022,3035.02,3168.966,3033,3103.34,155.167,83230699
AMZN,15/02/2022,3152.11,3160.14,3092.75,3130.21,156.5105,56970659
AMZN,16/02/2022,3115.81,3176.68,3094.69,3162.01,158.1005,52704279
AMZN,17/02/2022,3162.92,3206.975,3090,3093.05,154.6525,64032499
AMZN,18/02/2022,3109.99,3109.99,3017.86,3052.03,152.6015,63604099
AMZN,22/02/2022,3009.57,3059.65,2969.71,3003.95,150.1975,66128239
AMZN,23/02/2022,3033.01,3035.26,2893.02,2896.54,144.827,64243559
AMZN,24/02/2022,2796.75,3034.98,2790,3027.16,151.358,100785759
AMZN,25/02/2022,3011,3079.8,2984.27,3075.77,153.7885,62395359
AMZN,28/02/2022,3048.5,3089,3017,3071.26,153.563,57683419
AMZN,01/03/2022,3054.65,3081.98,2999.54,3022.84,151.142,44873579
AMZN,02/03/2022,3016.98,3059.99,2975,3041.05,152.0525,47334719
AMZN,03/03/2022,3070.63,3078.58,2937.12,2957.97,147.8985,65197199
AMZN,04/03/2022,2943.18,2957,2876.14,2912.82,145.641,60983119
AMZN,07/03/2022,2908.87,2921.89,2748.33,2749.06,137.453,86933859
AMZN,08/03/2022,2733.67,2813.99,2671.45,2720.29,136.0145,91662579
AMZN,09/03/2022,2790,2805,2736.56,2785.58,139.279,82656659
AMZN,10/03/2022,2913.7,2973.485,2879.56,2936.35,146.8175,135062898
AMZN,11/03/2022,2991.49,2993.5,2907.38,2910.49,145.5245,68900559
AMZN,14/03/2022,2919.62,2949,2817.68,2837.06,141.853,74086099
AMZN,15/03/2022,2857,2959.7,2840,2947.33,147.3665,75584599
AMZN,16/03/2022,2970,3063,2947.07,3062.08,153.104,84957679
AMZN,17/03/2022,3052.81,3149.97,3042.8,3144.78,157.239,72934839
AMZN,18/03/2022,3136.26,3231.88,3120.22,3225.01,161.2505,102962759
AMZN,21/03/2022,3222.415,3261.68,3191.06,3229.83,161.4915,66537519
AMZN,22/03/2022,3236.11,3323.34,3233.98,3297.78,164.889,64086119
AMZN,23/03/2022,3274.1,3327.4,3253.74,3268.16,163.408,55811859
AMZN,24/03/2022,3274.99,3282.37,3201,3272.99,163.6495,56798059
AMZN,25/03/2022,3280,3307.37,3245,3295.47,164.7735,49085499
AMZN,28/03/2022,3299.5,3380.75,3298,3379.81,168.9905,59853819
AMZN,29/03/2022,3407.68,3416.63,3357.37,3386.3,169.315,66153599
AMZN,30/03/2022,3370.19,3379.01,3310,3326.02,166.301,56167259
AMZN,31/03/2022,3328.895,3329.9,3259.07,3259.95,162.9975,59965779
AMZN,01/04/2022,3282.99,3316.54,3246.39,3271.2,163.56,57089499
AMZN,04/04/2022,3282.5,3367.89,3264.11,3366.93,168.3465,50007959
AMZN,05/04/2022,3354.83,3362.21,3265.32,3281.1,164.055,53728559
AMZN,06/04/2022,3233.01,3244,3145.09,3175.12,158.756,79055759
AMZN,07/04/2022,3168,3201.58,3090.23,3155.69,157.7845,68136779
AMZN,08/04/2022,3135,3147.37,3084.615,3089.21,154.4605,46001659
AMZN,11/04/2022,3054.26,3082.73,3010.69,3022.44,151.122,52112339
AMZN,12/04/2022,3073.85,3101.98,3007.66,3015.75,150.7875,55177439
AMZN,13/04/2022,3000.37,3120.5,2992,3110.82,155.541,53390879
AMZN,14/04/2022,3107.8,3117.94,3029.435,3034.13,151.7065,51598139
AMZN,18/04/2022,3030.47,3080.79,3005.01,3055.7,152.785,46513519
AMZN,19/04/2022,3040.59,3172.98,3031.01,3162.31,158.1155,54926419
AMZN,20/04/2022,3152.05,3152.05,3072.07,3079.96,153.998,59630019
AMZN,21/04/2022,3094.28,3134.76,2951.79,2965.92,148.296,63969319
AMZN,22/04/2022,2965,2992.3,2873.95,2887,144.35,73078579
AMZN,25/04/2022,2880.46,2924.43,2846.131,2921.48,146.074,61874979
AMZN,26/04/2022,2896,2897.115,2778.59,2787.82,139.391,77529159
AMZN,27/04/2022,2803.83,2838.97,2715.67,2763.34,138.167,71336299
AMZN,28/04/2022,2843.56,2918.75,2806,2891.93,144.5965,117316938
AMZN,29/04/2022,2596.98,2615.22,2432.5,2485.63,124.2815,272661796
AMZN,02/05/2022,2448.02,2493.365,2367.5,2490,124.5,148788978
AMZN,03/05/2022,2481.07,2524.41,2456.5,2485.07,124.2535,79133359
AMZN,04/05/2022,2472,2520,2383.66,2518.57,125.9285,110745358
AMZN,05/05/2022,2460,2469.98,2301.45,2328.14,116.407,144391218
AMZN,06/05/2022,2297,2381.01,2261.625,2295.45,114.7725,124259898
AMZN,09/05/2022,2226.25,2280,2159.14,2175.78,108.789,128124378
AMZN,10/05/2022,2225,2252.85,2143.42,2177.18,108.859,105433819
AMZN,11/05/2022,2162.07,2203.12,2088.57,2107.44,105.372,109703638
AMZN,12/05/2022,2055,2215.615,2048.11,2138.61,106.9305,132025138
AMZN,13/05/2022,2181.38,2263.68,2156,2261.1,113.055,93684559
AMZN,16/05/2022,2262,2279.85,2207.083,2216.21,110.8105,74565739
AMZN,17/05/2022,2265.5,2316,2225.53,2307.37,115.3685,76447739
AMZN,18/05/2022,2228.79,2257.06,2124.975,2142.25,107.1125,108379178
AMZN,19/05/2022,2125.61,2200.68,2123.858,2146.38,107.319,88142539
AMZN,20/05/2022,2191.37,2197.96,2100.187,2151.82,107.591,99500639
AMZN,23/05/2022,2169.22,2176.375,2079,2151.14,107.557,107797358
AMZN,24/05/2022,2080.5,2108,2025.2,2082,104.1,102934679
AMZN,25/05/2022,2073.11,2163.5,2073,2135.5,106.775,93120099
AMZN,26/05/2022,2159.4,2253.31,2149.07,2221.55,111.0775,93002599
AMZN,27/05/2022,2271,2303.74,2252.56,2302.93,115.1465,93660159
AMZN,31/05/2022,2325.6,2439.89,2313.5,2404.19,120.2095,144634158
AMZN,01/06/2022,2445.12,2503.58,2412.445,2433.68,121.684,127528978
AMZN,02/06/2022,2433.68,2512.2,2400.9,2510.22,125.511,100560679
AMZN,03/06/2022,2484,2488,2420.929,2447,122.35,97603319
AMZN,06/06/2022,125.245,128.99,123.81,124.79,124.79,135268984
AMZN,07/06/2022,122.005,124.1,120.63,123,123,85156711
AMZN,08/06/2022,122.61,123.75,120.75,121.18,121.18,64926594
AMZN,09/06/2022,119.99,121.3,116.1,116.15,116.15,67029844
AMZN,10/06/2022,113.415,114.5,109.05,109.65,109.65,87412250
AMZN,13/06/2022,104.19,106.54,101.86,103.67,103.67,99277742
AMZN,14/06/2022,104.19,104.88,101.43,102.31,102.31,69728758
AMZN,15/06/2022,103.86,109.06,103.53,107.67,107.67,85011055
AMZN,16/06/2022,104.47,104.58,102.01,103.66,103.66,82186305
AMZN,17/06/2022,102.8,106.98,102.51,106.22,106.22,99772148
AMZN,21/06/2022,108.2,111.6299,103.56,108.68,108.68,70901250
AMZN,22/06/2022,107.43,112.13,107.02,108.95,108.95,60040129
AMZN,23/06/2022,110.39,113,107.93,112.44,112.44,64345301
AMZN,24/06/2022,112.38,116.71,111.43,116.46,116.46,69867617
AMZN,27/06/2022,117.09,117.98,112.7,113.22,113.22,62133238
AMZN,28/06/2022,113.5,114.85,107.04,107.4,107.4,75172031
AMZN,29/06/2022,107.38,110.99,106.91,108.92,108.92,66375344
AMZN,30/06/2022,108.11,108.18,102.52,106.21,106.21,97679398
AMZN,01/07/2022,106.29,109.75,105.8469,109.56,109.56,73021172
AMZN,05/07/2022,107.6,114.08,106.3242,113.5,113.5,76684406
AMZN,06/07/2022,113.21,115.48,112.01,114.33,114.33,66958883
AMZN,07/07/2022,113.85,116.99,113.49,116.33,116.33,57872320
AMZN,08/07/2022,114.6,116.58,113.69,115.54,115.54,45719688
AMZN,11/07/2022,114.08,114.3,110.87,111.75,111.75,53540020
AMZN,12/07/2022,112.16,113.23,108.34,109.22,109.22,54280262
AMZN,13/07/2022,107.03,111.78,106.01,110.4,110.4,61353809
AMZN,14/07/2022,110.24,111.18,107.58,110.63,110.63,51163141
AMZN,15/07/2022,112.5,115.59,111.59,113.55,113.55,84317820
AMZN,18/07/2022,115,117.24,113.15,113.76,113.76,59115422
AMZN,19/07/2022,115.7,118.95,114.03,118.21,118.21,60990039
AMZN,20/07/2022,118.615,123.475,118.32,122.77,122.77,71268320
AMZN,21/07/2022,123.2,124.85,121.26,124.63,124.63,60239887
AMZN,22/07/2022,125.01,125.5,121.3504,122.42,122.42,51463801
AMZN,25/07/2022,122.695,123.64,120.03,121.14,121.14,50221262
AMZN,26/07/2022,115.79,118.15,114.53,114.81,114.81,67075062
AMZN,27/07/2022,117.31,121.9,117.16,120.97,120.97,61582020
AMZN,28/07/2022,121.57,122.84,118.08,122.28,122.28,82245539
AMZN,29/07/2022,134.9,137.65,132.41,134.95,134.95,148892891
AMZN,01/08/2022,134.96,138.8339,133.51,135.39,135.39,76846914
AMZN,02/08/2022,134.72,137.44,134.09,134.16,134.16,61922434
AMZN,03/08/2022,136.21,140.49,136.05,139.52,139.52,71827773
AMZN,04/08/2022,140.58,143.56,139.55,142.57,142.57,70585023
AMZN,05/08/2022,140.1,142.86,139.6,140.8,140.8,50686871
AMZN,08/08/2022,142.05,144.23,138.29,139.41,139.41,52303480
AMZN,09/08/2022,138.052,138.9523,136.21,137.83,137.83,40434719
AMZN,10/08/2022,142.9,144.6,141.01,142.69,142.69,54773820
AMZN,11/08/2022,143.86,144.49,139.76,140.64,140.64,44867340
AMZN,12/08/2022,142.05,143.57,140.1201,143.55,143.55,47643480
AMZN,15/08/2022,142.8,143.76,141.49,143.18,143.18,39014578
AMZN,16/08/2022,143.905,146.57,142,144.78,144.78,59102859
AMZN,17/08/2022,142.69,143.38,140.78,142.1,142.1,48149781
AMZN,18/08/2022,141.32,142.77,140.38,142.3,142.3,37458738
AMZN,19/08/2022,140.47,141.11,137.9142,138.23,138.23,47792840
AMZN,22/08/2022,135.72,136.32,132.85,133.22,133.22,50461500
AMZN,23/08/2022,133.41,134.99,132.95,133.62,133.62,36252102
AMZN,24/08/2022,132.75,135.47,132.1,133.8,133.8,38626980
AMZN,25/08/2022,135.26,137.42,134.28,137.28,137.28,37496281
AMZN,26/08/2022,136.55,137.83,130.5,130.75,130.75,53322660
AMZN,29/08/2022,129.9,131.9499,128.77,129.79,129.79,48101641
AMZN,30/08/2022,131.25,132.0745,126.85,128.73,128.73,49202992
AMZN,31/08/2022,129.45,130.59,126.74,126.77,126.77,53648699
AMZN,01/09/2022,126,128.02,123.66,127.82,127.82,56636152
AMZN,02/09/2022,129.5,131.38,126.39,127.51,127.51,57429832
AMZN,06/09/2022,127.92,128.62,124.74,126.11,126.11,43888594
AMZN,07/09/2022,126.12,129.82,125.4,129.48,129.48,47834488
AMZN,08/09/2022,127.72,130.28,127.1,129.82,129.82,43988512
AMZN,09/09/2022,130.91,133.69,130.76,133.27,133.27,49422262
AMZN,12/09/2022,134.095,136.49,134,136.45,136.45,53826859
AMZN,13/09/2022,131.01,131.4,126.27,126.82,126.82,72694008
AMZN,14/09/2022,127.364,128.84,126.33,128.55,128.55,45316770
AMZN,15/09/2022,127.38,130.37,125.495,126.28,126.28,52887199
AMZN,16/09/2022,122.78,123.87,120.7,123.53,123.53,115667797
AMZN,19/09/2022,122.16,124.71,121.8,124.66,124.66,47279727
AMZN,20/09/2022,123.35,124.3963,121.14,122.19,122.19,47698434
AMZN,21/09/2022,122.49,123.76,118.45,118.54,118.54,58498887
AMZN,22/09/2022,117.08,118.79,116.26,117.31,117.31,55229191
AMZN,23/09/2022,116,116.05,112.06,113.78,113.78,65126672
AMZN,26/09/2022,113.295,117.34,113.13,115.15,115.15,62723273
AMZN,27/09/2022,117.195,118.32,113.05,114.41,114.41,60094688
AMZN,28/09/2022,114.38,118.7,113.8,118.01,118.01,55763754
AMZN,29/09/2022,115.6,116.07,113.06,114.8,114.8,58969711
AMZN,30/09/2022,114.075,116.92,112.84,113,113,59479594
AMZN,03/10/2022,113.58,116.91,112.45,115.88,115.88,50941848
AMZN,04/10/2022,119.89,123,119.79,121.09,121.09,62812559
AMZN,05/10/2022,118.58,121.75,117.69,120.95,120.95,48217539
AMZN,06/10/2022,120.77,121.53,119.5,120.3,120.3,42253762
AMZN,07/10/2022,118,118.17,113.88,114.56,114.56,54677980
AMZN,10/10/2022,115.1,116.25,112.43,113.67,113.67,42339680
AMZN,11/10/2022,112.71,115.48,110.39,112.21,112.21,56432230
AMZN,12/10/2022,112.49,113.83,111.4,112.9,112.9,45728660
AMZN,13/10/2022,107.88,113.44,105.345,112.53,112.53,86868094
AMZN,14/10/2022,114.1,114.96,106.6,106.9,106.9,67737344
AMZN,17/10/2022,110.11,114.19,110.09,113.79,113.79,62781992
AMZN,18/10/2022,119.06,119.52,114.79,116.36,116.36,65607445
AMZN,19/10/2022,114.71,116.5932,113.22,115.07,115.07,47198121
AMZN,20/10/2022,113.83,118.24,113.51,115.25,115.25,48795102
AMZN,21/10/2022,114.792,119.59,114.5,119.32,119.32,55660488
AMZN,24/10/2022,119.98,120.39,116.57,119.82,119.82,49531520
AMZN,25/10/2022,119.65,121.3152,118.95,120.6,120.6,50934609
AMZN,26/10/2022,116,119.3457,114.76,115.66,115.66,69002461
AMZN,27/10/2022,113.92,114.12,109.77,110.96,110.96,129605398
AMZN,28/10/2022,97.905,103.96,97.66,103.41,103.41,223133406
AMZN,31/10/2022,103.56,104.87,100.74,102.44,102.44,99251398
AMZN,01/11/2022,103.99,104.58,96.06,96.79,96.79,153370000
AMZN,02/11/2022,97.315,97.74,92.01,92.12,92.12,135761797
AMZN,03/11/2022,92.47,93.5,89.02,89.3,89.3,136683297
AMZN,04/11/2022,91.49,92.44,88.04,90.98,90.98,129101297
AMZN,07/11/2022,91.95,92.1,89.04,90.53,90.53,77495727
AMZN,08/11/2022,90.79,91.72,88.23,89.98,89.98,88703367
AMZN,09/11/2022,89.47,89.48,85.87,86.14,86.14,90796250
AMZN,10/11/2022,92.935,98.69,91.65,96.63,96.63,173414891
AMZN,11/11/2022,97.88,101.19,96.66,100.79,100.79,111590492
AMZN,14/11/2022,98.77,100.1199,97.29,98.49,98.49,99533070
AMZN,15/11/2022,103.21,103.79,97.34,98.94,98.94,111336305
AMZN,16/11/2022,96.85,98.4879,95.54,97.12,97.12,87958828
AMZN,17/11/2022,95.37,96.97,94.03,94.85,94.85,82617875
AMZN,18/11/2022,95.95,95.99,92.48,94.14,94.14,72428195
AMZN,21/11/2022,93.97,95.02,90.59,92.46,92.46,84330273
AMZN,22/11/2022,92.62,93.35,90.87,93.2,93.2,62191961
AMZN,23/11/2022,93.24,94.58,92.83,94.13,94.13,59414680
AMZN,25/11/2022,93.79,94.43,93.065,93.41,93.41,35088609
AMZN,28/11/2022,93.93,96.4,93.43,93.95,93.95,75062320
AMZN,29/11/2022,94.04,94.41,91.44,92.42,92.42,65567289
AMZN,30/11/2022,92.47,96.54,91.525,96.54,96.54,102805797
AMZN,01/12/2022,96.99,97.23,94.92,95.5,95.5,68487969
AMZN,02/12/2022,94.475,95.36,93.78,94.13,94.13,72496391
AMZN,05/12/2022,93.05,94.06,90.82,91.01,91.01,71535531
AMZN,06/12/2022,90.5,91.04,87.9,88.25,88.25,75503633
AMZN,07/12/2022,88.34,89.89,87.48,88.46,88.46,68086883
AMZN,08/12/2022,89.24,90.86,87.88,90.35,90.35,73305891
AMZN,09/12/2022,88.9,90.3,88.63,89.09,89.09,67398516
AMZN,12/12/2022,89.21,90.58,87.87,90.55,90.55,61999762
AMZN,13/12/2022,95.23,96.25,90.52,92.49,92.49,100212000
AMZN,14/12/2022,92.502,93.4581,89.87,91.58,91.58,70298008
AMZN,15/12/2022,89.89,89.97,87.47,88.45,88.45,84802883
AMZN,16/12/2022,88.265,89.35,86.73,87.86,87.86,146144094
AMZN,19/12/2022,87.51,87.63,84.51,84.92,84.92,83531453
AMZN,20/12/2022,85.33,86.61,84.33,85.19,85.19,74348305
AMZN,21/12/2022,86.175,87.225,85.21,86.77,86.77,59267160
AMZN,22/12/2022,85.52,85.68,82.25,83.79,83.79,81431312
AMZN,23/12/2022,83.25,85.78,82.9344,85.25,85.25,57433660
AMZN,27/12/2022,84.97,85.35,83,83.04,83.04,57284039
AMZN,28/12/2022,82.8,83.48,81.69,81.82,81.82,58228578
AMZN,29/12/2022,82.87,84.55,82.55,84.18,84.18,54995898
AMZN,30/12/2022,83.12,84.05,82.47,84,84,62401191
TSLA,03/01/2022,1147.75,1201.07,1136.04,1199.78,399.9267,104686053
TSLA,04/01/2022,1189.55,1208,1123.05,1149.59,383.1967,100248267
TSLA,05/01/2022,1146.65,1170.34,1081.01,1088.12,362.7067,80119798
TSLA,06/01/2022,1077,1088,1020.5,1064.7,354.9,90336477
TSLA,07/01/2022,1080.37,1080.93,1010,1026.96,342.32,84164758
TSLA,10/01/2022,1000,1059.1,980.0001,1058.12,352.7067,91814880
TSLA,11/01/2022,1053.67,1075.85,1038.82,1064.4,354.8,66063208
TSLA,12/01/2022,1078.85,1114.84,1072.59,1106.22,368.74,83739022
TSLA,13/01/2022,1109.065,1115.6,1026.539,1031.56,343.8533,97209777
TSLA,14/01/2022,1019.88,1052,1013.379,1049.61,349.87,72924421
TSLA,18/01/2022,1026.605,1070.79,1016.06,1030.51,343.5033,66989401
TSLA,19/01/2022,1041.705,1054.67,995.0001,995.6501,331.8834,75442498
TSLA,20/01/2022,1009.73,1041.66,994,996.2701,332.09,70488742
TSLA,21/01/2022,996.34,1004.55,940.5,943.9001,314.6334,103416021
TSLA,24/01/2022,904.76,933.5131,851.47,930,310,152375129
TSLA,25/01/2022,914.2,951.26,903.21,918.4001,306.1334,86595900
TSLA,26/01/2022,952.4301,987.69,906,937.41,312.47,104867283
TSLA,27/01/2022,933.36,935.3901,829,829.1,276.3667,147109556
TSLA,28/01/2022,831.56,857.5,792.0101,846.35,282.1167,134788940
TSLA,31/01/2022,872.71,937.99,862.05,936.72,312.24,104436090
TSLA,01/02/2022,935.2101,943.7,905.0001,931.2501,310.4167,73138339
TSLA,02/02/2022,928.18,931.5,889.41,905.66,301.8867,66793048
TSLA,03/02/2022,882,937,880.52,891.1401,297.0467,78855565
TSLA,04/02/2022,897.22,936.5001,881.17,923.32,307.7733,73625458
TSLA,07/02/2022,923.79,947.77,902.7089,907.34,302.4467,60994468
TSLA,08/02/2022,905.53,926.2899,894.8,922,307.3333,50729009
TSLA,09/02/2022,935.0001,946.2699,920.0001,932.0001,310.6667,52259548
TSLA,10/02/2022,908.37,943.81,896.7001,904.55,301.5167,66126835
TSLA,11/02/2022,909.6301,915.96,850.7,860.0001,286.6667,79645855
TSLA,14/02/2022,861.57,898.8799,853.1501,875.76,291.92,67756411
TSLA,15/02/2022,900,923.0001,893.3774,922.4301,307.4767,57649528
TSLA,16/02/2022,914.05,926.4299,901.21,923.3901,307.7967,51294392
TSLA,17/02/2022,913.26,918.4999,874.1,876.35,292.1167,55178431
TSLA,18/02/2022,886,886.8701,837.61,856.98,285.66,68501845
TSLA,22/02/2022,834.13,856.7338,801.1002,821.53,273.8433,83288185
TSLA,23/02/2022,830.43,835.2997,760.56,764.04,254.68,95257017
TSLA,24/02/2022,700.39,802.48,700,800.77,266.9233,135322298
TSLA,25/02/2022,809.23,819.5001,782.4005,809.87,269.9567,76067758
TSLA,28/02/2022,815.01,876.86,814.7075,870.43,290.1433,99006864
TSLA,01/03/2022,869.68,889.88,853.78,864.3701,288.1234,74766859
TSLA,02/03/2022,872.1301,886.48,844.2721,879.8901,293.2967,74643448
TSLA,03/03/2022,878.77,886.439,832.6002,839.29,279.7633,61623508
TSLA,04/03/2022,849.1,855.65,825.1609,838.29,279.43,67179859
TSLA,07/03/2022,856.3,866.14,804.57,804.5801,268.1934,72494161
TSLA,08/03/2022,795.5301,849.9901,782.17,824.4,274.8,80399095
TSLA,09/03/2022,839.48,860.56,832.01,858.97,286.3233,59183968
TSLA,10/03/2022,851.45,854.45,810.3602,838.3,279.4333,58648651
TSLA,11/03/2022,840.197,843.802,793.7701,795.35,265.1167,67037161
TSLA,14/03/2022,780.61,800.7001,756.04,766.37,255.4567,71152258
TSLA,15/03/2022,775.27,805.57,756.57,801.8901,267.2967,66841141
TSLA,16/03/2022,809.0001,842.0001,802.2601,840.23,280.0767,84028819
TSLA,17/03/2022,830.99,875.0001,825.7178,871.6,290.5333,66582958
TSLA,18/03/2022,874.49,907.85,867.39,905.3901,301.7967,100414191
TSLA,21/03/2022,914.98,942.85,907.09,921.16,307.0533,81981661
TSLA,22/03/2022,930,997.86,921.75,993.98,331.3267,105868557
TSLA,23/03/2022,979.94,1040.7,976.4,999.11,333.0367,120676134
TSLA,24/03/2022,1009.73,1024.49,988.8,1013.92,337.9733,68920891
TSLA,25/03/2022,1008,1021.8,997.3202,1010.64,336.88,62031538
TSLA,28/03/2022,1065.1,1097.88,1053.6,1091.84,363.9467,102506061
TSLA,29/03/2022,1107.99,1114.77,1073.11,1099.57,366.5233,73614808
TSLA,30/03/2022,1091.17,1113.95,1084,1093.99,364.6633,59864998
TSLA,31/03/2022,1094.57,1103.14,1076.641,1077.6,359.2,48992759
TSLA,01/04/2022,1081.15,1094.75,1066.64,1084.59,361.53,54263218
TSLA,04/04/2022,1089.38,1149.91,1072.53,1145.45,381.8167,82177702
TSLA,05/04/2022,1136.3,1152.87,1087.3,1091.26,363.7533,80075008
TSLA,06/04/2022,1073.47,1079,1027.7,1045.76,348.5867,89348541
TSLA,07/04/2022,1052.39,1076.59,1021.54,1057.26,352.42,79447048
TSLA,08/04/2022,1043.21,1048.44,1022.435,1025.49,341.83,55013698
TSLA,11/04/2022,980.4,1008.468,974.64,975.93,325.31,59357218
TSLA,12/04/2022,997.6401,1021.192,976.6002,986.95,328.9833,65976085
TSLA,13/04/2022,981.0751,1026.24,973.097,1022.37,340.79,55121218
TSLA,14/04/2022,999.29,1012.71,982.19,985,328.3333,58422421
TSLA,18/04/2022,989.0301,1014.92,973.41,1004.29,334.7633,51715229
TSLA,19/04/2022,1005.06,1034.94,995.3251,1028.15,342.7167,49847816
TSLA,20/04/2022,1030,1034,975.2501,977.2,325.7333,70711315
TSLA,21/04/2022,1074.73,1092.22,996.415,1008.78,336.26,105416340
TSLA,22/04/2022,1014.91,1034.85,994.0001,1005.05,335.0167,69696565
TSLA,25/04/2022,978.97,1008.62,975.3,998.02,332.6733,68341339
TSLA,26/04/2022,995.43,1000,875.0001,876.42,292.14,136133657
TSLA,27/04/2022,898.58,918,877.36,881.51,293.8367,76956385
TSLA,28/04/2022,899.98,900,821.7001,877.5101,292.5034,124948532
TSLA,29/04/2022,902.25,934.3999,870,870.7601,290.2534,88133007
TSLA,02/05/2022,860.77,906.36,848.0301,902.94,300.98,75781381
TSLA,03/05/2022,903.18,924.08,888.59,909.25,303.0833,63709585
TSLA,04/05/2022,903.9401,955.5,885.28,952.62,317.54,81643702
TSLA,05/05/2022,939.21,945.6,857.7001,873.28,291.0933,92519184
TSLA,06/05/2022,887.0001,888,843.105,865.65,288.55,72903115
TSLA,09/05/2022,836.45,845.63,781.1501,787.11,262.37,90810207
TSLA,10/05/2022,819.31,825.36,774.25,800.04,266.68,84401641
TSLA,11/05/2022,795,809.77,727.2,734,244.6667,97224447
TSLA,12/05/2022,701,759.66,680,728,242.6667,140312855
TSLA,13/05/2022,773.48,787.3499,751.565,769.5901,256.53,92150727
TSLA,16/05/2022,767.16,769.76,719.0885,724.37,241.4567,86098528
TSLA,17/05/2022,747.36,764.48,728.85,761.61,253.87,80236099
TSLA,18/05/2022,744.52,760.5,700.81,709.81,236.6033,87811797
TSLA,19/05/2022,707,734,694.11,709.42,236.4733,90296664
TSLA,20/05/2022,713.99,721.582,633,663.9,221.3,144973319
TSLA,23/05/2022,655.02,679.9551,638.06,674.9,224.9667,88903650
TSLA,24/05/2022,653.53,653.92,620.57,628.16,209.3867,89092527
TSLA,25/05/2022,623.85,669.32,623.0101,658.8,219.6,92139324
TSLA,26/05/2022,661.42,718.6699,653.66,707.73,235.91,106003344
TSLA,27/05/2022,723.25,759.8,720.5311,759.63,253.21,89294967
TSLA,31/05/2022,773.84,778.8,734.23,758.26,252.7533,101914380
TSLA,01/06/2022,755.16,771.98,730.92,740.37,246.79,77247958
TSLA,02/06/2022,732.47,792.6301,726.2,775,258.3333,93473130
TSLA,03/06/2022,729.675,743.3899,700.2534,703.55,234.5167,112393731
TSLA,06/06/2022,733.06,734.6,703.05,714.84,238.28,84204502
TSLA,07/06/2022,702,719.99,690.28,716.66,238.8867,72808579
TSLA,08/06/2022,720.26,749.89,717.53,725.6,241.8667,76210615
TSLA,09/06/2022,748.02,766.6399,717.98,719.12,239.7067,96491301
TSLA,10/06/2022,705.47,718.5,683.74,696.69,232.23,98090904
TSLA,13/06/2022,669.5,679.9,644.05,647.21,215.7367,102767259
